,id,iso_language_code,created_at,screen_name,text,location,favorite_count,retweet_count,queried_at
127,1325407736469876737,fr,2020-11-08 12:00:03.000000,cafeyn_fr,"Kamala #Harris, première vice-présidente des Etats-Unis, jamaïcaine par son père, indienne par sa mère, a salué tou… https://t.co/e0MUFJ1CO1",France,1,0,2020-11-15 14:04:59.827771
128,1325401972665540609,fr,2020-11-08 11:37:09.000000,Andriantsimbazo,"L’euphorie passée, les Français et les Européens ne devraient pas oublier qu’il s’agit des États-Unis d’Amérique 🇺🇸… https://t.co/JFrX5MM8jX",France,5,1,2020-11-15 14:04:59.827776
129,1325401231959977985,fr,2020-11-08 11:34:13.000000,cafeyn_fr,"🇺🇸Joe #Biden a promis d'être le président qui unifiera les Etats-Unis après quatre ans de division, lors de son pre… https://t.co/NVwZ1t9PK3",France,1,0,2020-11-15 14:04:59.827781
130,1325387003492446208,fr,2020-11-08 10:37:40.000000,_Le_dornien_,@Khaltibesara @salmatbs @Maria94765113 Faut voir son travail quand elle était procureure : https://t.co/Lht4sTCdOG,Royaume de Dorne ,3,0,2020-11-15 14:04:59.827786
131,1325380906727694340,fr,2020-11-08 10:13:27.000000,jszanchi,"« Ils viennent jouer avec la réverbération du lieu. Ils ont installé 70 enceintes, des cubes camouflés en hauteur.… https://t.co/4QRGf0JHMX",Paris / Saint-Paul-de-Vence,0,0,2020-11-15 14:04:59.827791
132,1325368055757672448,fr,2020-11-08 09:22:23.000000,paulinaa_Mac,"Le Parisien Paris : Avocats en diable

https://t.co/qsHlEnOWWJ",Paris et toujours un peu à l'W,0,0,2020-11-15 14:04:59.827796
133,1325349785856040960,en,2020-11-08 08:09:47.000000,StramaccioniF,Society : L’inspectrice Harris https://t.co/grbx3hzxcB,France,0,0,2020-11-15 14:04:59.827801
134,1325347638175264770,fr,2020-11-08 08:01:15.000000,_Le_dornien_,@mattcambiasso Se méfier des symboles et surtout par ce qui les portent....C’était une procureure très sévère surto… https://t.co/kjsHRXRNZb,Royaume de Dorne ,1,1,2020-11-15 14:04:59.827805
135,1325340599751479299,fr,2020-11-08 07:33:17.000000,ProfLeluherne,"Le Journal du Dimanche : Ils sont confinés dans les prés
 https://t.co/l6QfcLIeGs","Chartres, France",0,0,2020-11-15 14:04:59.827811
136,1325336210307489792,fr,2020-11-08 07:15:50.000000,g_turbiak,"INTERVIEW de ⁦@nicolas_nordman⁩ dans le ⁦@leJDD⁩ :

👮La police municipale « assurera la tranquillité publique. Elle… https://t.co/qt9zTIDHZS","Paris, France",1,0,2020-11-15 14:04:59.827815
0,1329483941162704896,fr,2020-11-19 17:57:26.000000,LeTelegramme,"@YvanBo @RugbyClubVannes @usap_officiel @pgroussard @GaspardAugendre Merci à vous, mais le contrat Cafeyn n'autoris… https://t.co/WC2t8JUSF3",Bretagne,0,0,2020-11-19 20:40:52.538940
1,1329479282276622337,fr,2020-11-19 17:38:56.000000,YvanBo,@LeTelegramme @RugbyClubVannes @usap_officiel @pgroussard @GaspardAugendre En fait je suis abonné par l application Cafeyn via SFR,PARIS,1,0,2020-11-19 20:40:52.538974
2,1329450600824758274,fr,2020-11-19 15:44:57.000000,cafeyn_fr,"@maellevie Bonjour, désolés pour tous ces désagréments, on vous a envoyé un message en DM.",France,1,0,2020-11-19 20:40:52.538988
3,1329448797622165514,fr,2020-11-19 15:37:47.000000,Virginiamlk,@maellevie @cafeyn_fr Elle fonctionne bien chez moi en téléchargement justement. Ce serait pas un pb de version de l’app ?,Paris & Lisbon,0,0,2020-11-19 20:40:52.539000
4,1329447805086294020,fr,2020-11-19 15:33:51.000000,maellevie,"Du coup, si vous avez une bonne appli sérieuse à recommander pour lire la presse sur un ipad, envoyez vos suggestio… https://t.co/4vQQsGE1vU",Paris,0,0,2020-11-19 20:40:52.539012
5,1329447524382470145,fr,2020-11-19 15:32:44.000000,maellevie,Alors @cafeyn_fr c'est la pire appli. Les anciens numéros sont impossibles à télécharger malgré mes abonnements ann… https://t.co/rphuDRnpZ6,Paris,0,1,2020-11-19 20:40:52.539024
6,1329441250399965198,fr,2020-11-19 15:07:48.000000,cafeyn_fr,"Doré, Adjani, Soprano, Cabrel… Ces lots qu'offrent les stars pour aider les sinistrés de la tempête #Alex.
https://t.co/GonGW9UhPP",France,0,0,2020-11-19 20:40:52.539146
7,1329432961524043785,fr,2020-11-19 14:34:52.000000,Juliehueb,@julienbellver @julienbellver Pourquoi pas le diffuser sur @cafeyn_fr :D !,"Paris, France",0,0,2020-11-19 20:40:52.539239
8,1329424830958088193,fr,2020-11-19 14:02:33.000000,seblover94800,@julienbellver On va le trouver sur @cafeyn_fr ?,"Villejuif, France",0,0,2020-11-19 20:40:52.539267
9,1329387964087013377,fr,2020-11-19 11:36:04.000000,JacquesWitt,"@cafeyn_fr bonjour, impossible de lire le Point... abonnement Bouygues sur IPad... les pages sont noires...",France,0,0,2020-11-19 20:40:52.539292
10,1329360898021076992,fr,2020-11-19 09:48:31.000000,cafeyn_fr,Le Conseil des droits de l’homme de l’ONU met en garde l’exécutif sur « les atteintes importantes aux droits de l’H… https://t.co/KyjaWPZxY8,France,0,0,2020-11-19 20:40:52.539322
11,1329347031211659264,fr,2020-11-19 08:53:24.000000,leosporting14,@CathCervoni @CB_News Précisons que les hausses successives des tarifs de la presse papier et l'émergence des kiosq… https://t.co/y3GSIn4rBI,,1,0,2020-11-19 20:40:52.539348
12,1329184309459230720,fr,2020-11-18 22:06:49.000000,Jean_Juan,"Science &amp; Vie : tellement de dieux depuis l’origine des temps, la plupart disparus...
 https://t.co/Gu4eBytqQH",,0,0,2020-11-19 20:40:52.539386
13,1329179633338757125,fr,2020-11-18 21:48:14.000000,LValie1,@JeanRob54950229 Les cercles de sinophiles bien connus:https://t.co/ATkI788Sxz #EmmanuelLenain #ChineseBusinessClub… https://t.co/vBRN2QvxlE,,1,0,2020-11-19 20:40:52.539412
14,1329160239862722562,fr,2020-11-18 20:31:10.000000,lafleurpierrick,"Les Inrockuptibles : A cet ami... Très article sur Bober, par Gerard Lefort, l'un des meilleurs de ceux que j'ai lu… https://t.co/vB94HZnmag",Nantes (comme tout le monde),0,0,2020-11-19 20:40:52.539481
15,1329148740352028678,fr,2020-11-18 19:45:28.000000,alainlefalher,": Budget : l'UE s'inquiète d'une dérive des déficits en France

https://t.co/KIWLBA3qrb","Limoges, France",0,0,2020-11-19 20:40:52.539495
16,1329147871627796482,fr,2020-11-18 19:42:01.000000,slimane9595,Je te voyais plus sur Cafeyn https://t.co/mjmVuS0e0N,,0,0,2020-11-19 20:40:52.539508
17,1329110081800204291,fr,2020-11-18 17:11:51.000000,BibichaSabria,@Cdiscount @cafeyn_fr Purée @cdiscount je savais même pas alors que je suis à volonté depuis 2017 😭,,0,0,2020-11-19 20:40:52.539522
18,1329091367155318786,fr,2020-11-18 15:57:29.000000,cafeyn_fr,"Plus vertes, plus éthiques, plus locales… Voici une selection d'alternatives à #Amazon.
Une multitude de nouvelles… https://t.co/bfQj6irULA",France,0,0,2020-11-19 20:40:52.539534
19,1329081428462583814,fr,2020-11-18 15:18:00.000000,hereislb,"@Mar_Goth_ J'ai un abo à Libé en ce moment et un accès à Cafeyn si jamais tu as besoin, je partage avec plaisir.","Toulouse, France",1,0,2020-11-19 20:40:52.539547
20,1329076586910343175,ca,2020-11-18 14:58:46.000000,Tayebsina3,"مايكنال صالح لصنع نتفلكس 😍😍😍
bernier.nathalie2@orange.fr:Agatheber1 |  = [LOCATION DÉCODEUR, MINI SPORT, LE PACK FA… https://t.co/5ojq6RJCGW",,11,0,2020-11-19 20:40:52.539559
21,1329057117760839682,fr,2020-11-18 13:41:24.000000,IkouKer,"La ligue va innover et proposer de passer à 16 clubs en Ligue 1 sans montée et descente 🤪🍷L'Equipe : Mediapro, l’Él… https://t.co/LiWUYBwHKv",Nantes ,0,0,2020-11-19 20:40:52.539571
22,1329046353905917953,fr,2020-11-18 12:58:37.000000,SojaSoso,@bob15612 @Cdiscount @cafeyn_fr @Fnac @Cultura Du coups c'est qd MM mal barré...,,0,0,2020-11-19 20:40:52.539583
23,1329046237782417410,und,2020-11-18 12:58:10.000000,SojaSoso,@bob15612 @Cdiscount @cafeyn_fr @Fnac @Cultura https://t.co/3Qu7WplnFy,,0,0,2020-11-19 20:40:52.539596
24,1329045559102083076,fr,2020-11-18 12:55:28.000000,WestiixPS4,"@bob15612 @Cdiscount @cafeyn_fr @Fnac @Cultura La demande à était très forte du coté de Cdiscount il me semble.. 
E… https://t.co/9urI10xqEr",France,0,0,2020-11-19 20:40:52.539609
25,1329044754777124864,fr,2020-11-18 12:52:16.000000,laxprod88130,@bob15612 @Cdiscount @cafeyn_fr @Fnac @Cultura C'est abuser,,0,0,2020-11-19 20:40:52.539621
26,1329044176026152961,fr,2020-11-18 12:49:58.000000,bob15612,@WestiixPS4 @Cdiscount @cafeyn_fr @Fnac @Cultura je l'aurai demain pour moi mais ce n'est pas le cas de tout le mon… https://t.co/VjUHEt2lxF,,1,0,2020-11-19 20:40:52.539633
27,1329043070348898304,fr,2020-11-18 12:45:35.000000,Metalgeox,"@Cdiscount @cafeyn_fr Livraison gratuite mais v’la le délai ... etre CAV, et voir sa ps5 prête depuis dimanche pour… https://t.co/aUPGNlqOPf",,0,0,2020-11-19 20:40:52.539645
28,1329043054968401920,fr,2020-11-18 12:45:31.000000,WestiixPS4,"@bob15612 @Cdiscount @cafeyn_fr @Fnac @Cultura Salut, 

Quel est ton moyen de livraison et la date ? 
Si c'est prév… https://t.co/7mLFjvu2yW",France,0,0,2020-11-19 20:40:52.539658
29,1329042045139345409,fr,2020-11-18 12:41:30.000000,bob15612,@laxprod88130 @Cdiscount @cafeyn_fr @Fnac @Cultura ha pas mal....ils font forts...,,0,0,2020-11-19 20:40:52.539670
30,1329041944081821698,fr,2020-11-18 12:41:06.000000,laxprod88130,@bob15612 @Cdiscount @cafeyn_fr @Fnac @Cultura Je te rassure je suis preco fnac et toujours en attente de fournisseur,,0,0,2020-11-19 20:40:52.539682
31,1329041820798636033,fr,2020-11-18 12:40:37.000000,PRland,"Il se trouve que @LePoint n’est pas dans @cafeyn_fr, je ne lirai jamais cet article 😫 https://t.co/cyXT2nWwlB",Paris,1,0,2020-11-19 20:40:52.539695
32,1329041265447538688,fr,2020-11-18 12:38:24.000000,Notaires83,"Voici comment d'ici 2023, l’entrée de ville d'Ollioules va se métamorphoser
 https://t.co/rhfmusgRi5",,0,0,2020-11-19 20:40:52.539707
33,1329041031673868288,fr,2020-11-18 12:37:28.000000,0199Alex,"Le culot mdr 
 https://t.co/z1nQ5aFw8u",,0,0,2020-11-19 20:40:52.539719
34,1329040795798745090,fr,2020-11-18 12:36:32.000000,irian59,@AmadouD51888898 @Cdiscount @cafeyn_fr pareil je force mais je lacherai rien,Lille,1,0,2020-11-19 20:40:52.539731
35,1329040613048786947,fr,2020-11-18 12:35:49.000000,bob15612,"@Cdiscount @cafeyn_fr et pendant ce temps la vous êtes les seuls à être en retard concernant la PS5, contrairement… https://t.co/sIs6pHPI20",,1,0,2020-11-19 20:40:52.539743
36,1329040540906778626,fr,2020-11-18 12:35:31.000000,SylvainBdrt,@Cdiscount @cafeyn_fr Et répondre au dm? C'est dedans aussi?,"Arras, France",0,0,2020-11-19 20:40:52.539757
37,1329040490369576961,fr,2020-11-18 12:35:19.000000,irian59,"@Cdiscount @cafeyn_fr Aujourd'hui le 18/11/2020 
@cdiscount voyages et/ou 
@finnair
  ne veulent pas me rembourser… https://t.co/k3sDfcgG0R",Lille,4,0,2020-11-19 20:40:52.539769
38,1329040300426334210,fr,2020-11-18 12:34:34.000000,AmadouD51888898,@Cdiscount @cafeyn_fr @Cdiscount fake News. Remboursez moi mon billet d’avion,,1,0,2020-11-19 20:40:52.539781
39,1329040293761601536,fr,2020-11-18 12:34:33.000000,Leliange68,@Cdiscount @cafeyn_fr ah bon ? Je n'étais pas au courant xD pas de supplément ?,Colmar,0,0,2020-11-19 20:40:52.539794
40,1329040018615234560,und,2020-11-18 12:33:27.000000,ImPKeTa80,@Cdiscount @cafeyn_fr Mdrrr,,0,0,2020-11-19 20:40:52.539806
41,1329039716138831875,tl,2020-11-18 12:32:15.000000,_Ryzon_,@Cdiscount @cafeyn_fr khalass la ps5,,4,0,2020-11-19 20:40:52.539817
42,1329039661382070272,fr,2020-11-18 12:32:02.000000,Cdiscount,"Le saviez-vous ❓

✔️ En plus de la livraison gratuite et en express avec Cdiscount à Volonté, vous avez accès à la… https://t.co/eUR0a9sFvi",France,20,1,2020-11-19 20:40:52.539830
43,1329037223132532736,fr,2020-11-18 12:22:20.000000,cafeyn_fr,"#Té✨moignage : Daniela, #infirmière spécialisée, a concrétisé son rêve d’intégrer la troupe de danseuses du Crazy H… https://t.co/rd80dQv5sI",France,0,0,2020-11-19 20:40:52.539842
44,1329023479992160259,fr,2020-11-18 11:27:44.000000,Valmont75,"Le Parisien Paris : Quand la droite défend la légalisation du cannabis
Comme quoi tout arrive 🤷‍♂️ https://t.co/AG92gH1yZH",,0,0,2020-11-19 20:40:52.539854
45,1329007022512222208,fr,2020-11-18 10:22:20.000000,bgazet,"L’Express : Chez Danone, le temps du grand ménage https://t.co/GgA1efQrrf","Villemomble, France",0,0,2020-11-19 20:40:52.539866
46,1329005492576931840,fr,2020-11-18 10:16:15.000000,Louis76Delvinq,"#THREAD ❄️
💡 Pourquoi le numéro 34 de @NordicMag est historique ? 💡 
Voici en quelques points les raisons de s'abon… https://t.co/vv0KRXEqeP",,7,3,2020-11-19 20:40:52.539878
47,1328989265951395841,fr,2020-11-18 09:11:47.000000,cafeyn_fr,Lutte contre le #séparatisme : Le projet de #loi « confortant les principes républicains » entend notamment renforc… https://t.co/pg0mAG68MO,France,0,0,2020-11-19 20:40:52.539890
48,1328988884907257861,fr,2020-11-18 09:10:16.000000,cafeyn_fr,#Covid19 : les eaux usées confirment une décrue en Ile-de-France.  Les effets des mesures comme le #confinement y s… https://t.co/8Dmg50mXhL,France,0,1,2020-11-19 20:40:52.539903
49,1328980657037602817,en,2020-11-18 08:37:34.000000,poussantg,"Causette, n°116, 28/10/2020 - https://t.co/rEXP70VYL7 https://t.co/MUDjs3CPuN",France . Doubs ..,0,0,2020-11-19 20:40:52.539915
50,1328958077748514824,fr,2020-11-18 07:07:51.000000,PkraftR,"@geraldgeronimi Accessible sur Cafeyn

La Provence Marseille du 18 nov. 2020 https://t.co/F5Q4aspeX6",France,1,0,2020-11-19 20:40:52.539928
51,1328948805925019650,fr,2020-11-18 06:31:00.000000,Phcourtet,"Le Figaro : « Une organisation de l’hôpital unique en France »
 https://t.co/Eqo3U5Filo",,0,0,2020-11-19 20:40:52.539940
52,1328849711806214144,fr,2020-11-17 23:57:14.000000,wibje,"@cafeyn_fr @SequinaZ Sa vie, pas la mienne.","Paimpont, France",0,0,2020-11-19 20:40:52.539952
53,1328808285684834304,fr,2020-11-17 21:12:38.000000,xorgina_oi,Bon c'est quoi les magazines cool à suivre sur Cafeyn ? 😕,"Montpellier, France",0,0,2020-11-19 20:40:52.539964
54,1328804205897904133,fr,2020-11-17 20:56:25.000000,fcrozat,"@Pierrolex Déjà, il faut compter 3 mois de délai pour une migration Delta (que ce soit S / pop ou devialet), Free a… https://t.co/pG14ff2efj","Paris, France",3,0,2020-11-19 20:40:52.539976
55,1328753739830845443,fr,2020-11-17 17:35:53.000000,Bruno_FIBRE,"@Tony_Glandile @free @PrimeVideoFR Elle est incluse si c'est l'offre delta + pop, pourquoi c'est en rupture de stoc… https://t.co/dyDTnC5Ge0","Ile-de-France, France",0,0,2020-11-19 20:40:52.539988
56,1328745620790779904,fr,2020-11-17 17:03:37.000000,_Diablotin_,"Avec les «Fleets», Twitter se met aux tweets éphémères
 https://t.co/RemUIpEIUV","Paris, France",0,0,2020-11-19 20:40:52.540000
57,1328718923345371138,fr,2020-11-17 15:17:32.000000,cafeyn_fr,"Six ans après avoir trompé Valérie #Trierweiler, François #Hollande vit une nouvelle liaison secrète. Le matin, c’e… https://t.co/y1v1EUJA0k",France,1,1,2020-11-19 20:40:52.540012
58,1328708044084170754,fr,2020-11-17 14:34:18.000000,cafeyn_fr,"@N_Ki0 Je vous ai envoyé un message sur Twitter, désolé pour le désagrément, on va régler ça tout de suite.",France,0,0,2020-11-19 20:40:52.540070
59,1328707842002608128,fr,2020-11-17 14:33:30.000000,cafeyn_fr,"@N_Ki0 Bonjour, ce n'est en effet pas normal du tout. Pouvez-vous nous envoyer un message privé sur Twitter avec vo… https://t.co/ru4Uv6D0tj",France,0,0,2020-11-19 20:40:52.540086
60,1328707060771532801,fr,2020-11-17 14:30:24.000000,N_Ki0,"@cafeyn_fr @cafeyn_fr Après deux semaines de contacts cordiaux mais infructueux, le nouveau client que je suis pein… https://t.co/Wmb9FLyvvu",,0,0,2020-11-19 20:40:52.540098
61,1328706451565645827,fr,2020-11-17 14:27:58.000000,N_Ki0,"Bonjour @cafeyn_fr,
Je n'ai pas de nouvelles du service client depuis la fin de la semaine dernière et j'ai tenté d… https://t.co/nslqaPOdcY",,0,0,2020-11-19 20:40:52.540110
62,1328661662841364480,fr,2020-11-17 11:30:00.000000,cafeyn_fr,"Outre le client, la satisfaction des salariés est devenue cruciale en #entreprise. Parce qu'on a tous hâte de reven… https://t.co/QdBBWAyVDG",France,0,4,2020-11-19 20:40:52.540123
63,1328658983549329408,fr,2020-11-17 11:19:21.000000,mollardy,"@cafeyn_fr Avec un abonnement Cafeyn, peut-on accéder à des articles depuis des liens de réseaux sociaux sous paywa… https://t.co/eIBkqwbYv9","Bordeaux, France",0,0,2020-11-19 20:40:52.540135
64,1328647626825355264,fr,2020-11-17 10:34:13.000000,IkouKer,"Le Figaro : Comment le foot français a causé sa perte en voulant atteindre le milliard
 https://t.co/catG28sPpZ",Nantes ,0,0,2020-11-19 20:40:52.540148
65,1328645063661015040,nl,2020-11-17 10:24:02.000000,joosterman,Zin om een jaartje (tussenjaar?) samen met mij aan Data dingen te werken? Nu @BlendleNL is overgenomen door Cafeyn… https://t.co/hVqZkOVE31,Rotterdam,0,1,2020-11-19 20:40:52.540160
66,1328640011797979136,fr,2020-11-17 10:03:58.000000,cafeyn_fr,"Censés inaccessibles afin de limiter la #concurrence avec les petits #commerces, les rayons jouets ou textile ne so… https://t.co/APRmIkSEPB",France,0,0,2020-11-19 20:40:52.540172
67,1328634585077452800,fr,2020-11-17 09:42:24.000000,Anatoli81840259,@ludovicdf Dommage l'article réservé aux abonnés.. je vais aller me consoler avec Cafeyn.. :(,,0,0,2020-11-19 20:40:52.540183
68,1328610505150361600,fr,2020-11-17 08:06:43.000000,n_arthaud,"Le #Covid, un nouveau prétexte pour licencier ! Révoltant ! https://t.co/5IVBYP7kC9",,68,61,2020-11-19 20:40:52.540195
69,1328600961447829505,fr,2020-11-17 07:28:48.000000,jlozack,"Confinement : Ce n'est pas sûr que les bars et les restaurants pourrons réouvrir le 15 janvier 2021

https://t.co/3BeZDD6Anz",Bretagne 🇲🇫🇺🇸,0,0,2020-11-19 20:40:52.540208
70,1328598473541885954,fr,2020-11-17 07:18:54.000000,jlozack,Saint-Denis: 66eme évacuation de migrants qui seront répartis dans toute la France : Saint-Denis à l’aube de la 66e… https://t.co/flvIbSYmEn,Bretagne 🇲🇫🇺🇸,0,3,2020-11-19 20:40:52.540245
71,1328588558966415362,fr,2020-11-17 06:39:31.000000,pygillier,"@cafeyn_fr La lecture smart (nécessaire sur mobile) qui a des ratés une fois sur deux. Enfin, une amélioration à fa… https://t.co/fifoxQaBYm",Angers - France,0,0,2020-11-19 20:40:52.540258
72,1328587842730254339,fr,2020-11-17 06:36:40.000000,pygillier,"Bon, après quelques jours de test, c'est plutôt pratique @cafeyn_fr mais avec des points noirs : UX en berne ""favor… https://t.co/fQf3NcBHr7",Angers - France,0,0,2020-11-19 20:40:52.540270
73,1328437323973922816,fr,2020-11-16 20:38:33.000000,Marc311PL,L’Indépendant : Près de 800 personnes rassemblées à Perpignan pour enterrer les 'oubliés du quoi qu'il en coûte' https://t.co/fjoX3uhy3z,Toulouse,0,0,2020-11-19 20:40:52.540286
74,1328344649015160833,fr,2020-11-16 14:30:18.000000,AlexandreKADUR,"@realDonaldTrump WIN
Le logiciel Dominion aurait ""effacé 2,7 millions de votes Trump à travers le pays"", et que des… https://t.co/eToIgrLwqw",Tarija(Bolivie),0,0,2020-11-19 20:40:52.540298
75,1328314008118714386,fr,2020-11-16 12:28:33.000000,Brunemagazine,"@Noellacc
#mannequin #Congo
Brune Magazine en kiosque 

https://t.co/EvrE1FAhyc
https://t.co/7jOQkoiqA5… https://t.co/1NQiK1GDN2","Paris, France",1,0,2020-11-19 20:40:52.540310
76,1328308582241210369,fr,2020-11-16 12:06:59.000000,cafeyn_fr,"Après plus de deux ans d’instruction et de multiples changements de versions, Jonathann Daval comparaît à partir de… https://t.co/M9qrkiEhw7",France,0,0,2020-11-19 20:40:52.540322
77,1328293402706927617,fr,2020-11-16 11:06:40.000000,free_senegal,"Avec Cafeyn, la presse internationale vient à toi avec +70 titres de presse online dont l’Equipe et Paris Match à l… https://t.co/4mykQEuAEO",Sénégal,4,1,2020-11-19 20:40:52.540335
78,1328290457693134849,fr,2020-11-16 10:54:58.000000,bgazet,"Sud Ouest : Train : de Lyon à Bordeaux, le train sifflera dix fois #ferroviaire  https://t.co/UOz1Q0ncIP","Villemomble, France",0,0,2020-11-19 20:40:52.540347
79,1328277964342095872,fr,2020-11-16 10:05:19.000000,IkouKer,La Voix des Sports du 16 nov. 2020 https://t.co/hjEaFbhWO8,Nantes ,0,0,2020-11-19 20:40:52.540359
80,1328258879025721344,fr,2020-11-16 08:49:29.000000,cafeyn_fr,"#BrExit : Accord inédit ou échec cuisant ? Dernière ligne droite de négociations.
#Londres et #Bruxelles ont promis… https://t.co/LA432luFUI",France,0,0,2020-11-19 20:40:52.540371
81,1328117742105399296,fr,2020-11-15 23:28:39.000000,Massobry,@BounyaAdam @lequipe Toutes les maisons de la presse + en ligne sur leur site ou dans des agrégateurs de journaux (… https://t.co/1SSe51J4Sl,Entre Caen et Strasbourg,1,0,2020-11-19 20:40:52.540383
82,1328045955514503168,fr,2020-11-15 18:43:24.000000,MARTINELPV,"Via @Challenges : @3DSfrance décolle dans les sciences de la vie. Le rêve d’un double digital humain

#innovation… https://t.co/pjv7M5nu2M",Paris & Bordeaux,0,1,2020-11-19 20:40:52.540395
0,1330095454269399040,fr,2020-11-21 10:27:22.000000,Mordicus92,La #France ce merveilleux pays où les personnes qui ne bossent pas gagnent quand même des congés! Merci ⁦… https://t.co/DMDekApgAa,"Rueil-Malmaison, France",0,0,2020-11-21 11:58:06.216386
1,1330092713904107521,fr,2020-11-21 10:16:29.000000,Mordicus92,"Comme souvent M. Gauchet a raison, sur l’état calamiteux de notre service public, l’incompétence de ceux qui nous g… https://t.co/sgCSn6Tyrn","Rueil-Malmaison, France",0,0,2020-11-21 11:58:06.216400
2,1330074982643281921,fr,2020-11-21 09:06:02.000000,dondraperparis,"Libération : Magouille
 https://t.co/B3J3Cn4dlD",paris mais je peux me deplacer,0,0,2020-11-21 11:58:06.216406
3,1330070615127191553,fr,2020-11-21 08:48:40.000000,medialanguidic,Lisez vos journaux locaux du week-end et la presse nationale grâce à notre offre gratuite destinée aux adhérents de… https://t.co/B3NxLXDUrR,"Languidic, France",0,0,2020-11-21 11:58:06.216412
4,1330055747217010694,fr,2020-11-21 07:49:36.000000,SebBoyerNAMM,@hugoguillemet @lemaglequipe Hello @cafeyn_fr dispo dans sur votre appli ?,"Montpellier, France",0,0,2020-11-21 11:58:06.216417
5,1330045555855273984,fr,2020-11-21 07:09:06.000000,twin_teachers,@AgnurWild @libe @jmblanquer @HuartJean Je suis abonné à @cafeyn_fr,,0,0,2020-11-21 11:58:06.216422
6,1329858005970673666,fr,2020-11-20 18:43:50.000000,Phcourtet,"L'Express : Laissons respirer le secteur médical
 https://t.co/O3qZjlwM6A",,0,0,2020-11-21 11:58:06.216428
7,1329800349557923840,fr,2020-11-20 14:54:44.000000,cafeyn_fr,Comment l’apprentissage d’une nouvelle langue à l'âge adulte se manifeste-t-elle dans le #cerveau ? Réponse ici 👉… https://t.co/lfRvbJEHEj,France,0,0,2020-11-21 11:58:06.216433
8,1329766969223024642,fr,2020-11-20 12:42:05.000000,cafeyn_fr,"Pour Naomi Campbell, qui fut proche de Nelson Mandela, l'engagement n'est pas qu'un mot. De la diversité dans la Mo… https://t.co/WGWg5sXQtV",France,0,0,2020-11-21 11:58:06.216438
9,1329761584256835586,fr,2020-11-20 12:20:42.000000,ctvdnvals,"Libération : La société a-t-elle les complotistes qu’elle mérite ?
 https://t.co/km2dYdELhw","Valenciennes, France",0,0,2020-11-21 11:58:06.216443
10,1329718282333655041,fr,2020-11-20 09:28:38.000000,cafeyn_fr,"L'UE pourrait payer plus de 10 milliards d'euros pour les #vaccins Pfizer et CureVac.
https://t.co/pFhOzrrq7M… https://t.co/RSFkCJYGFQ",France,1,0,2020-11-21 11:58:06.216448
11,1329514984091623435,fr,2020-11-19 20:00:48.000000,RiriMosquito,Mais pourquoi il n'y a plus @TelecableSat sur @cafeyn_fr ?,Versailles du Languedoc,0,0,2020-11-21 11:58:06.216454
